city_name,property_type,sub_property_type,locality,sale_price_range,sale_average_price,sale_q_o_q,view_trends_link
New Delhi,Residential,Residential Plot,Najafgarh Nangloi Road,"51,210-87,949","69,580",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Najafgarh-Nangloi-Road-in-New-Delhi
New Delhi,Residential,Residential Plot,Najafgarh Road Tagore Garden,"83,112-1,47,831","1,15,472",25,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Najafgarh-Road-Tagore-Garden-in-New-Delhi
New Delhi,Residential,Residential Plot,Nangloi Najafgarh Road,"51,273-88,160","69,716",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nangloi-Najafgarh-Road-in-New-Delhi
New Delhi,Residential,Residential Plot,Rohini,"1,15,586-1,91,178","1,53,382",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Rohini-in-New-Delhi
New Delhi,Residential,Residential House,Burari,"6,666-10,871","8,769",39,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Burari-in-New-Delhi
New Delhi,Residential,Residential House,Burari Road,"6,601-10,577","8,589",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Burari-Road-in-New-Delhi
New Delhi,Residential,Residential House,Greater Kailash,"27,688-53,175","40,431",15,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Greater-Kailash-in-New-Delhi
New Delhi,Residential,Residential House,Jafrabad Main Road,"11,283-19,493","15,388",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Jafrabad-Main-Road-in-New-Delhi
New Delhi,Residential,Residential House,Najafgarh,"4,932-10,497","7,715",17,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Najafgarh-in-New-Delhi
New Delhi,Residential,Residential House,Najafgarh Bahadurgarh Road,"4,757-7,785","6,271",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Najafgarh-Bahadurgarh-Road-in-New-Delhi
New Delhi,Residential,Residential House,Najafgarh Road Tagore Garden,"7,508-14,072","10,790",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Najafgarh-Road-Tagore-Garden-in-New-Delhi
New Delhi,Residential,Residential House,New Friends Colony,"49,661-74,063","61,862",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-New-Friends-Colony-in-New-Delhi
New Delhi,Residential,Residential House,Pankha Road,"11,746-21,978","16,862",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Pankha-Road-in-New-Delhi
New Delhi,Residential,Residential House,Paschim Vihar,"18,632-37,272","27,952",47,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Paschim-Vihar-in-New-Delhi
New Delhi,Residential,Residential House,Rohini,"6,118-10,971","8,545",24,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Rohini-in-New-Delhi
New Delhi,Residential,Residential House,Sangam Vihar,"6,674-11,631","9,152",36,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sangam-Vihar-in-New-Delhi
New Delhi,Residential,Residential House,Shahdara,"9,898-18,216","14,057",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Shahdara-in-New-Delhi
New Delhi,Residential,Residential House,Uttam Nagar,"6,199-12,716","9,457",8,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Uttam-Nagar-in-New-Delhi
Gurgaon,Residential,Multistorey Apartment,Badshahpur,"15,923-22,321","19,122",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Badshahpur-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Bajghera,"13,485-19,601","16,543",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Bajghera-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Central Park 2,"20,742-34,982","27,862",19,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Central-Park-2-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Dhanwapur Village,"13,068-16,326","14,697",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Dhanwapur-Village-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Dharampur Main Road,"8,728-12,010","10,369",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Dharampur-Main-Road-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Dhorka,"7,244-11,775","9,510",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Dhorka-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Dwarka Expressway,"11,250-18,391","14,821",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Dwarka-Expressway-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Dwarka Expressway Link Road,"9,373-14,053","11,713",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Dwarka-Expressway-Link-Road-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Faridabad Gurgaon Road,"18,063-32,566","25,314",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Faridabad-Gurgaon-Road-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Garauli Khurd,"9,288-15,003","12,145",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Garauli-Khurd-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Golf Course Extension Road,"14,952-22,821","18,887",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Golf-Course-Extension-Road-in-Gurgaon
Gurgaon,Residential,Multistorey Apartment,Golf Course Road,"19,770-33,265","26,517",18,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Golf-Course-Road-in-Gurgaon
